,LSTM-Stacked-1,LSTM-Stacked-2,LSTM-Stacked-3,LSTM-Stacked-4,LSTM-Stacked-5,LSTM-Stacked-6,LSTM-Stacked-7,LSTM-Stacked-8,LSTM-Stacked-9,LSTM-Stacked-10,LSTM-Stacked-11,LSTM-Stacked-12
2018-09-02 19:00:00,1.4042692,3.1762915,3.4234107,4.681,5.1364202,5.2369466,6.70124,8.270206,9.971512,11.810306,14.108627,15.8705635
2018-09-02 19:30:00,3.1898298,1.8889302,4.1334558,4.292565,5.6922827,5.9548345,6.5639796,8.287731,9.774189,11.282474,13.705502,15.861767
2018-09-02 20:00:00,11.625945,3.723754,2.84466,5.028336,5.260192,6.5303655,7.294212,8.150806,9.779732,11.0929785,13.190216,15.47567
2018-09-02 20:30:00,11.95629,12.3886175,4.683123,3.6384435,6.0289984,6.0642934,7.8726115,8.855228,9.641102,11.099708,13.000126,14.978348
2018-09-02 21:00:00,1.3712721,12.710853,13.4006405,5.5808797,4.5211706,6.8583684,7.394859,9.41708,10.298981,10.965453,13.004505,14.792671
2018-09-02 21:30:00,6.681155,1.8165425,13.70796,14.733406,6.5926275,5.2564473,8.190627,8.958355,10.832195,11.608863,12.871372,14.795624
2018-09-02 22:00:00,5.098361,7.270179,2.7718832,14.961796,16.33314,7.4278264,6.559982,9.731052,10.40863,12.129725,13.491737,14.667015
2018-09-02 22:30:00,5.2760878,5.66957,8.238253,3.3277364,16.410234,17.622536,8.75347,8.1591,11.142639,11.715152,13.992542,15.2598
2018-09-02 23:00:00,5.516795,5.846946,6.6504235,9.054382,3.8835895,17.591747,19.06958,10.280693,9.676769,12.43135,13.589283,15.738995
2018-09-02 23:30:00,6.8652296,6.1000586,6.820582,7.3009496,9.986495,4.3688436,18.981213,20.261078,11.672371,10.997592,14.284134,15.35371
2018-09-03 00:00:00,8.4434,7.484336,7.0655236,7.5693135,8.0363,10.751103,5.559242,20.205593,21.126232,12.947078,12.898392,16.019203
2018-09-03 00:30:00,4.3485594,9.10089,8.455599,7.9684987,8.419768,8.641824,11.983401,7.242939,21.133427,22.18621,14.791214,14.695225
2018-09-03 01:00:00,3.6276503,4.888007,10.072634,9.379402,8.98059,9.119332,9.8201475,13.46096,8.950756,22.186913,23.69614,16.506268
