,LSTM-Stacked-1,LSTM-Stacked-2,LSTM-Stacked-3,LSTM-Stacked-4,LSTM-Stacked-5,LSTM-Stacked-6,LSTM-Stacked-7,LSTM-Stacked-8,LSTM-Stacked-9,LSTM-Stacked-10,LSTM-Stacked-11,LSTM-Stacked-12
2018-09-03 13:30:00,4.941371,9.671576,6.584368,4.1411715,7.116755,8.126825,9.993,8.192898,13.253224,11.814044,9.177635,10.660362
2018-09-03 14:00:00,6.2697706,6.1937885,10.492157,6.7546034,5.0125356,7.7241325,8.810167,9.960655,9.130725,13.419892,11.563877,10.175669
2018-09-03 14:30:00,5.190337,7.391342,7.199906,10.573314,7.4806676,5.6934395,8.415583,8.839825,10.80956,9.225963,13.177509,12.455095
2018-09-03 15:00:00,5.1703234,6.421648,8.324327,7.343116,11.17259,8.018805,6.414257,8.417072,9.741624,11.052581,9.058662,14.055517
2018-09-03 15:30:00,4.624812,6.370699,7.4166512,8.469802,8.151972,11.6173725,8.694689,6.4459743,9.3159895,9.9072485,10.836384,10.181648
2018-09-03 16:00:00,15.091941,5.821844,7.353806,7.581395,9.1915245,8.820021,12.216499,8.656153,7.4024816,9.541738,9.713749,11.777067
2018-09-03 16:30:00,17.036413,15.733973,6.8128057,7.5303354,8.372591,9.744869,9.479719,12.14271,9.531074,7.618606,9.333065,10.752483
2018-09-03 17:00:00,7.658372,17.772516,16.341644,6.989871,8.303944,9.001286,10.39393,9.521244,12.922051,9.801383,7.409369,10.33877
2018-09-03 17:30:00,11.3359,9.1158695,18.380474,16.341213,7.768952,8.90056,9.667088,10.3743725,10.4117365,13.144622,9.555786,8.48263
2018-09-03 18:00:00,8.121484,12.367447,10.194077,18.316027,16.71337,8.371899,9.572439,9.687708,11.218978,10.52032,12.879337,10.49576
2018-09-03 18:30:00,11.112142,9.42902,13.191895,10.387963,18.726873,16.925196,9.050171,9.57444,10.566041,11.41891,10.314577,13.716829
2018-09-03 19:00:00,6.217244,12.09544,10.423437,13.317958,11.270613,19.037186,17.410568,9.052591,10.447434,10.721253,11.198797,11.350889
2018-09-03 19:30:00,9.902614,7.517435,12.895739,10.606914,13.930134,11.987648,19.473919,17.227083,9.937358,10.644227,10.523876,12.145746
2018-09-03 20:00:00,8.125493,10.882843,8.527748,13.0037775,11.399115,14.355412,12.56901,19.354828,17.840975,10.141261,10.443457,11.537729
2018-09-03 20:30:00,7.4027224,9.275698,11.698275,8.700561,13.593546,12.013498,14.924803,12.649017,19.947649,18.101973,9.931301,11.435345
2018-09-03 21:00:00,10.623593,8.56461,10.187807,11.803439,9.514317,14.005976,12.623598,14.853828,13.484557,20.020184,17.806837,10.927172
2018-09-03 21:30:00,6.727582,11.576733,9.494963,10.304406,12.407301,10.165701,14.587082,12.650232,15.574036,13.45177,19.749243,18.439095
2018-09-03 22:00:00,6.710788,7.9961853,12.369108,9.6397085,11.020254,12.840384,10.812313,14.508915,13.464629,15.761175,13.341661,20.43945
2018-09-03 22:30:00,7.331832,7.885494,8.982754,12.446452,10.367798,11.589659,13.439562,10.852022,15.234181,13.5506315,15.579758,14.454037
2018-09-03 23:00:00,3.897435,8.457535,8.834093,9.134091,13.030233,10.930616,12.208109,13.367445,11.712682,15.443671,13.4165535,16.431322
2018-09-03 23:30:00,4.298522,5.233448,9.373661,9.000915,9.927183,13.458891,11.565405,12.208023,14.121089,11.815181,15.242516,14.437525
2018-09-04 00:00:00,4.494519,5.486494,6.29637,9.5127535,9.742195,10.568762,14.039492,11.558443,13.019734,14.34143,11.65279,16.072548
2018-09-04 00:30:00,6.3521757,5.669508,6.481156,6.5057898,10.222807,10.304571,11.205858,13.967274,12.382243,13.14273,14.121248,12.692398
2018-09-04 01:00:00,13.836715,7.4226685,6.6541467,6.6777525,7.3641496,10.76708,10.953304,11.24185,14.706662,12.542932,12.946999,14.9628105
2018-09-04 01:30:00,12.845946,14.562372,8.333361,6.826705,7.454432,8.044285,11.404524,10.942907,12.091674,14.899529,12.351385,13.900257
2018-09-04 02:00:00,17.189144,13.800449,15.220112,8.46754,7.596411,8.038389,8.7314,11.386072,11.779475,12.183894,14.66967,13.308992
2018-09-04 02:30:00,19.133675,17.914557,14.557844,15.225144,9.16205,8.190561,8.725563,8.777025,12.208747,11.967467,12.012266,15.498219
2018-09-04 03:00:00,16.641798,19.841845,18.518456,14.564744,15.657106,9.689169,8.869509,8.715143,9.687629,12.390592,11.778086,13.036003
2018-09-04 03:30:00,21.677118,17.585384,20.412708,18.486708,15.133358,15.94295,10.336874,8.865522,9.60216,9.836793,12.18656,12.742716
2018-09-04 04:00:00,16.502686,22.253855,18.300268,20.353348,18.884888,15.595099,16.448013,10.301912,9.7514925,9.842578,9.665531,13.126129
2018-09-04 04:30:00,13.239066,17.558249,22.742445,18.324175,20.7253,19.152632,16.115053,16.302708,11.141194,9.966258,9.632908,10.736824
2018-09-04 05:00:00,10.595393,14.479431,18.341682,22.680323,18.842936,20.97765,19.59829,16.069244,16.954678,11.364129,9.746157,10.620491
2018-09-04 05:30:00,13.461558,11.930862,15.40913,18.4142,22.951761,19.21982,21.379353,19.45578,16.770676,17.173916,11.126459,10.732599
2018-09-04 06:00:00,10.012149,14.443459,12.938242,15.614344,18.990873,23.07306,19.663128,21.233444,20.036154,16.830557,16.887243,12.046684
2018-09-04 06:30:00,11.874192,11.191362,15.221132,13.191144,16.30973,19.401918,23.430113,19.58024,21.770823,20.164658,16.597273,17.578032
2018-09-04 07:00:00,12.660359,12.83622,12.096264,15.335404,13.96155,16.772867,19.828756,23.216282,20.183977,21.843649,19.911282,17.42985
2018-09-04 07:30:00,13.866509,13.618435,13.614229,12.232707,15.895401,14.487944,17.258827,19.762537,23.677505,20.217073,21.597134,20.584305
2018-09-04 08:00:00,10.175422,14.784128,14.381523,13.695706,12.938417,16.262299,15.028994,17.212616,20.369484,23.812391,20.032787,22.252945
2018-09-04 08:30:00,10.823272,11.37043,15.5134115,14.4300585,14.268314,13.477764,16.793453,15.011295,17.888979,20.368479,23.562561,20.821222
2018-09-04 09:00:00,14.32693,11.907553,12.279743,15.547442,14.995413,14.6786995,14.062145,16.697248,15.752242,17.963501,20.221155,24.121891
2018-09-04 09:30:00,16.256973,15.189671,12.75778,12.403888,16.07882,15.421694,15.241659,14.05307,17.36457,15.856351,17.86818,21.061329
2018-09-04 10:00:00,18.125343,17.06186,15.889694,12.878049,13.119171,16.471216,15.96216,15.16493,14.819242,17.547466,15.771322,18.798546
2018-09-04 10:30:00,14.225745,18.865507,17.709816,15.924245,13.524929,13.678869,16.988676,15.897133,15.875226,14.922633,17.375261,16.76303
2018-09-04 11:00:00,9.604405,15.300421,19.462809,17.699972,16.419258,14.000607,14.25242,16.908367,16.59525,16.054428,14.765396,18.181229
2018-09-04 11:30:00,9.189816,10.986595,16.106396,19.42536,18.148046,16.76501,14.577677,14.254616,17.576204,16.720242,15.847072,15.709909
2018-09-04 12:00:00,6.721923,10.454128,12.01833,16.175364,19.822151,18.465153,17.280746,14.53471,15.020284,17.696558,16.507822,16.667015
2018-09-04 12:30:00,5.6616488,8.047836,11.427862,12.255275,16.78677,20.09113,18.93494,17.175701,15.274678,15.088275,17.482895,17.329494
2018-09-04 13:00:00,4.9008875,6.884844,9.076216,11.650022,13.06558,17.250338,20.518288,18.819145,17.826939,15.421889,14.930832,18.27493
2018-09-04 13:30:00,4.2874613,6.081711,7.8742146,9.30749,12.401707,13.656055,17.738308,20.379652,19.42682,17.98768,15.246408,15.888507
2018-09-04 14:00:00,2.5742767,5.477642,7.061894,8.078933,10.121223,12.931728,14.214928,17.69777,20.940363,19.541487,17.767277,16.134375
2018-09-04 14:30:00,3.02023,3.8368456,6.471623,7.241908,8.85482,10.726139,13.524794,14.230898,18.364183,21.036564,19.30971,18.522518
2018-09-04 15:00:00,5.502448,4.2178497,4.890841,6.6486998,8.008326,9.432226,11.366127,13.506205,15.003842,18.38981,20.79726,20.029133
2018-09-04 15:30:00,4.8637514,6.57815,5.2390237,5.095563,7.4286866,8.592701,10.101652,11.381538,14.281594,15.066165,18.226967,21.472736
2018-09-04 16:00:00,1.6959922,6.03055,7.507273,5.4353514,5.9337373,8.032543,9.269831,10.095812,12.220649,14.435523,14.977482,19.097738
2018-09-04 16:30:00,0.53012925,3.035494,7.0044103,7.6512117,6.2345605,6.59021,8.714844,9.26297,10.954337,12.373536,14.314951,16.011164
