,LSTM-Bidirecional-1,LSTM-Bidirecional-2,LSTM-Bidirecional-3,LSTM-Bidirecional-4,LSTM-Bidirecional-5,LSTM-Bidirecional-6,LSTM-Bidirecional-7,LSTM-Bidirecional-8,LSTM-Bidirecional-9,LSTM-Bidirecional-10,LSTM-Bidirecional-11,LSTM-Bidirecional-12
2018-06-03 10:00:00,21.017206,16.933918,27.82391,31.962132,36.28942,37.059425,38.390285,43.523403,42.15349,42.27076,42.975494,42.082466
2018-06-03 10:30:00,21.242617,21.32433,18.372604,28.094212,34.19924,39.34414,39.24988,41.479992,44.14489,42.80564,43.427917,46.203957
2018-06-03 11:00:00,22.961859,21.792633,23.056602,18.738987,30.434061,37.224792,41.469646,42.242226,42.150333,44.848248,43.668354,46.585716
2018-06-03 11:30:00,30.339602,23.743286,23.382908,23.357758,21.257822,33.54799,39.336548,44.400684,42.94777,43.06386,45.755867,46.58615
2018-06-03 12:00:00,21.63994,31.408646,25.535023,23.633312,25.855768,24.591509,35.777878,42.48803,45.120403,43.777916,44.12634,48.668316
2018-06-03 12:30:00,14.283446,22.77658,33.322662,25.591015,25.936743,29.074278,27.041683,38.990963,43.222713,45.95102,44.842087,47.253555
2018-06-03 13:00:00,9.554309,15.264796,24.30323,33.648403,27.89625,29.069956,31.796192,30.573687,39.7229,44.223877,47.005463,47.897476
2018-06-03 13:30:00,13.22412,10.183879,17.073952,24.57079,36.00823,30.785444,31.598713,34.94585,31.274553,40.747112,45.366383,50.019863
2018-06-03 14:00:00,11.685344,13.650443,12.100269,17.433178,26.88165,38.886295,33.3242,35.10333,36.056904,32.503353,41.98873,48.56859
2018-06-03 14:30:00,11.833133,12.519153,15.6742935,12.788844,20.136457,29.942858,41.19809,36.810944,36.11274,36.980503,34.018887,45.283054
2018-06-03 15:00:00,15.239871,12.83834,14.547916,16.103653,15.716783,23.373808,32.127598,44.193592,37.813656,37.36086,38.51154,37.65776
