,Persistência-1,Persistência-2,Persistência-3,Persistência-4,Persistência-5,Persistência-6,Persistência-7,Persistência-8,Persistência-9,Persistência-10,Persistência-11,Persistência-12
2018-03-28 02:30:00,53.333333333333336,52.88333333333333,54.0,52.46666666666667,47.31666666666666,41.11666666666667,45.73333333333333,53.95000000000001,44.7,22.166666666666668,25.183333333333337,32.900000000000006
2018-03-28 03:00:00,53.86666666666667,53.333333333333336,52.88333333333333,54.0,52.46666666666667,47.31666666666666,41.11666666666667,45.73333333333333,53.95000000000001,44.7,22.166666666666668,25.183333333333337
2018-03-28 03:30:00,54.11666666666667,53.86666666666667,53.333333333333336,52.88333333333333,54.0,52.46666666666667,47.31666666666666,41.11666666666667,45.73333333333333,53.95000000000001,44.7,22.166666666666668
2018-03-28 04:00:00,54.13333333333333,54.11666666666667,53.86666666666667,53.333333333333336,52.88333333333333,54.0,52.46666666666667,47.31666666666666,41.11666666666667,45.73333333333333,53.95000000000001,44.7
2018-03-28 04:30:00,53.95000000000001,54.13333333333333,54.11666666666667,53.86666666666667,53.333333333333336,52.88333333333333,54.0,52.46666666666667,47.31666666666666,41.11666666666667,45.73333333333333,53.95000000000001
2018-03-28 05:00:00,54.083333333333336,53.95000000000001,54.13333333333333,54.11666666666667,53.86666666666667,53.333333333333336,52.88333333333333,54.0,52.46666666666667,47.31666666666666,41.11666666666667,45.73333333333333
2018-03-28 05:30:00,54.13333333333333,54.083333333333336,53.95000000000001,54.13333333333333,54.11666666666667,53.86666666666667,53.333333333333336,52.88333333333333,54.0,52.46666666666667,47.31666666666666,41.11666666666667
2018-03-28 06:00:00,53.96666666666667,54.13333333333333,54.083333333333336,53.95000000000001,54.13333333333333,54.11666666666667,53.86666666666667,53.333333333333336,52.88333333333333,54.0,52.46666666666667,47.31666666666666
2018-03-28 06:30:00,54.133333333333326,53.96666666666667,54.13333333333333,54.083333333333336,53.95000000000001,54.13333333333333,54.11666666666667,53.86666666666667,53.333333333333336,52.88333333333333,54.0,52.46666666666667
2018-03-28 07:00:00,51.650000000000006,54.133333333333326,53.96666666666667,54.13333333333333,54.083333333333336,53.95000000000001,54.13333333333333,54.11666666666667,53.86666666666667,53.333333333333336,52.88333333333333,54.0
2018-03-28 07:30:00,41.25,51.650000000000006,54.133333333333326,53.96666666666667,54.13333333333333,54.083333333333336,53.95000000000001,54.13333333333333,54.11666666666667,53.86666666666667,53.333333333333336,52.88333333333333
2018-03-28 08:00:00,47.45,41.25,51.650000000000006,54.133333333333326,53.96666666666667,54.13333333333333,54.083333333333336,53.95000000000001,54.13333333333333,54.11666666666667,53.86666666666667,53.333333333333336
2018-03-28 08:30:00,34.283333333333324,47.45,41.25,51.650000000000006,54.133333333333326,53.96666666666667,54.13333333333333,54.083333333333336,53.95000000000001,54.13333333333333,54.11666666666667,53.86666666666667
