,LSTM-Bidirecional-1,LSTM-Bidirecional-2,LSTM-Bidirecional-3,LSTM-Bidirecional-4,LSTM-Bidirecional-5,LSTM-Bidirecional-6,LSTM-Bidirecional-7,LSTM-Bidirecional-8,LSTM-Bidirecional-9,LSTM-Bidirecional-10,LSTM-Bidirecional-11,LSTM-Bidirecional-12
2018-12-03 05:30:00,20.787102,2.3716857,31.72627,23.157896,36.665012,44.50421,54.30399,56.41282,50.647156,46.534317,46.39643,42.336864
2018-12-03 06:00:00,53.69666,22.071703,4.388927,34.545834,23.991901,39.857285,48.005936,52.462643,53.263283,48.17719,43.662544,42.52281
2018-12-03 06:30:00,57.304607,54.27099,22.943745,5.9838696,37.192524,25.649567,41.264767,49.890236,49.380898,51.045853,45.3262,40.02807
2018-12-03 07:00:00,54.268276,57.637028,52.75428,23.442379,8.051611,39.40578,25.53055,41.286667,48.44914,47.15052,48.35983,41.87436
2018-12-03 07:30:00,67.514565,54.62221,56.890633,51.93118,25.510597,10.619531,41.18517,25.700455,39.66442,48.55241,44.12003,45.054672
2018-12-03 08:00:00,73.105576,66.76334,55.8623,56.03538,53.740757,27.703295,12.36611,44.901917,25.34351,39.23731,49.430782,40.64043
2018-12-03 08:30:00,76.53032,70.61548,65.9413,55.976925,57.19181,55.596256,28.924685,15.399058,46.418476,25.421244,38.229443,48.719254
2018-12-03 09:00:00,74.069305,72.83151,67.80111,64.545364,55.852886,58.31717,56.42624,31.067238,17.251043,46.346134,23.898563,36.581875
2018-12-03 09:30:00,71.63735,70.86012,69.00664,64.868484,63.9949,56.66071,59.348404,57.75686,32.516766,19.78877,44.240475,22.012177
2018-12-03 10:00:00,71.005226,68.68075,67.531494,65.14863,63.239616,65.098785,58.01602,61.73447,58.709305,35.346592,21.22571,42.511158
2018-12-03 10:30:00,71.93911,68.13438,65.56231,63.897793,61.959534,61.483524,66.05719,60.181396,62.663616,61.975727,37.102123,20.656233
2018-12-03 11:00:00,79.38467,68.87112,64.945625,61.975487,60.877426,58.217514,59.20515,68.10965,60.59034,64.623276,64.83227,36.190212
2018-12-03 11:30:00,77.34688,75.306984,65.512245,61.2858,59.48381,57.89214,54.792416,58.126278,69.14153,59.622334,65.12486,62.8418
2018-12-03 12:00:00,76.65375,73.56762,71.14751,61.84243,59.358364,57.251747,54.91867,52.01346,56.713223,67.8687,56.84791,62.853382
2018-12-03 12:30:00,76.90507,72.97804,69.7073,67.09827,60.04562,57.823204,54.721535,52.50717,49.125397,55.08691,64.13001,55.141117
2018-12-03 13:00:00,77.37005,73.35451,69.299484,65.81399,64.802345,58.366745,55.774338,52.356438,49.816437,46.93792,52.013885,61.74339
2018-12-03 13:30:00,77.73812,73.71602,69.57432,65.48983,63.272057,62.343502,56.247585,53.543293,49.37557,47.398335,44.889088,48.138542
2018-12-03 14:00:00,77.552956,74.034836,69.92553,65.4672,62.928516,60.35299,59.628292,54.098698,50.54934,46.9805,44.640984,41.667965
2018-12-03 14:30:00,76.88708,73.87482,70.204216,65.96897,63.32938,60.223103,57.316174,57.01734,51.11232,48.315617,44.07334,41.15991
2018-12-03 15:00:00,64.504875,73.28854,70.064255,66.2306,64.1309,61.56983,57.385162,54.869617,53.92744,48.79826,45.451763,40.60534
2018-12-03 15:30:00,60.372265,62.464703,69.5588,66.096855,64.38309,62.384567,59.357437,54.769512,51.574062,51.370907,45.75632,42.037052
2018-12-03 16:00:00,69.062546,58.819298,60.125175,65.65582,64.25218,62.625103,60.22961,56.847984,51.560806,49.028133,48.268745,42.256676
2018-12-03 16:30:00,72.3805,66.21685,56.804348,57.101643,63.820026,62.487392,60.461166,57.84235,53.70933,49.027203,45.964256,44.793858
2018-12-03 17:00:00,46.088955,69.01073,62.90077,54.03662,55.61683,62.06542,60.318798,58.048462,54.652496,51.57243,46.08468,42.38799
2018-12-03 17:30:00,41.019733,45.70671,65.762344,59.239117,52.692104,54.264095,59.90663,57.92713,54.860886,52.4219,48.927967,42.663002
2018-12-03 18:00:00,35.80787,42.7785,45.219196,62.681973,57.423294,51.86741,52.489563,57.545135,54.730614,52.622437,49.585094,45.62976
2018-12-03 18:30:00,43.05727,35.847294,43.199696,43.63923,60.281628,55.83076,50.421448,50.86494,54.36391,52.498314,49.78878,46.268143
2018-12-03 19:00:00,33.698956,42.271973,35.145058,42.15765,41.578312,57.153904,53.739143,48.664265,47.83677,52.11055,49.66173,46.480114
2018-12-03 19:30:00,44.2741,33.69772,41.931694,33.38195,40.461914,39.173187,54.03977,51.54948,45.85525,45.58814,49.238297,46.34515
2018-12-03 20:00:00,48.648956,43.917377,33.642918,41.088375,32.057327,40.181202,37.010902,52.167637,48.82057,43.66534,42.49042,45.90838
2018-12-03 20:30:00,39.66011,48.43043,43.940964,32.881508,40.506775,30.779999,39.05586,36.213634,49.533295,46.54629,40.839817,38.981667
2018-12-03 21:00:00,40.979122,39.93389,48.090973,43.279915,32.76207,39.39732,28.565712,37.95904,33.694527,46.590332,43.665108,37.47664
2018-12-03 21:30:00,42.446262,41.514088,40.653263,47.181713,43.596657,32.608738,37.9192,26.967731,36.040764,31.5233,42.678917,40.23529
